course_id,course_name,category,main_category,syllabus_source,syllabus_item_count,existing_syllabus_details
"672","Forecasting Demand Demand Planning","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Forecasting Demand Demand Planning Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"673","Fundamentals OF Scm","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Fundamentals OF Scm Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"674","Inventory Control","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Inventory Control Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"675","Logistics Cltd","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Logistics Cltd Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"676","Logistics Online","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Logistics Online Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"677","Mini Mba Procurement Professionals Strategic Mastery","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Mini Mba Procurement Professionals Strategic Mastery Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"678","Scm Non Technical Courses","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Scm Non Technical Courses Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"679","E Procurement","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: E Procurement Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"680","Import Export Logistics","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Import Export Logistics Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"681","Introducing Procurement And Supply","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Introducing Procurement And Supply Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"682","Inventory Item Costing","Supply Chain & Logistics","non-technical","courses_data.js > modules.topics","5","Module 1: Inventory Item Costing Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"683","Online Health And Safety Courses","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Online Health And Safety Courses Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"684","Behavioral Based Safety","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Behavioral Based Safety Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"685","Clinical Psychology","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Clinical Psychology Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"686","Fire Safety","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Fire Safety Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"687","ISO 15189 2012 Medical Laboratories","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: ISO 15189 2012 Medical Laboratories Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"688","Mental Health AT Workplace","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Mental Health AT Workplace Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"689","Oil Gas Safety","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Oil Gas Safety Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"690","Process Safety Equipment Design Operation","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Process Safety Equipment Design Operation Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"691","Radiation Safety Certification","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Radiation Safety Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"692","Safety Engineer","Healthcare & Safety","non-technical","courses_data.js > modules.topics","5","Module 1: Safety Engineer Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"693","Identity Windows Server","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Identity Windows Server Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"694","Upgrading Skills Mcsa Windows Server","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Upgrading Skills Mcsa Windows Server Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"695","349 Windows Operating System Fundamentals","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: 349 Windows Operating System Fundamentals Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"696","Active Directory Services Window Server","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Active Directory Services Window Server Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"697","Administering Web Server Iis Role OF Windows Server","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Administering Web Server Iis Role OF Windows Server Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"698","Adv Automated Admin Windows Powershell","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Adv Automated Admin Windows Powershell Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"699","Automated Administration Windows Powershell","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Automated Administration Windows Powershell Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"700","Configuring Administering Hyper V Windows Server 2022","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Configuring Administering Hyper V Windows Server 2022 Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"701","Implementing And Managing Windows 11","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Implementing And Managing Windows 11 Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"702","Implement Manage Microsoft Intune Windows 11","Oil Gas & Energy","non-technical","courses_data.js > modules.topics","5","Module 1: Implement Manage Microsoft Intune Windows 11 Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"703","Agile Analysis","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Agile Analysis Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"704","Agile Business Analysis","Project Management & Certifications","corporate","courses_data.js > modules.topics","5","Module 1: Agile Business Analysis Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
